"review_id","rating_date","count_helpful","count_unhelpful","employee_job_end_year","employee_length","employee_status","covid_related_review","flags_business_outlook","flags_ceo_approval","flags_recommend_frend","rating_culture_values","rating_diversity_inclusion","rating_overall","rating_work_life","summary","company_name","employee_location","employee_job_title","advice_to_management","review_pros","review_cons","rating_compensation_benefits","rating_senior_leadership","rating_career_opportunities","sector","rating_year","helpfulness_score","career_missing","employee_job_quit","employee_job_start_year","has_review_text","distilbert_summary_label","distilbert_summary_score","distilbert_pros_label","distilbert_pros_score","distilbert_cons_label","distilbert_cons_score","distilbert_advice_label","distilbert_advice_score","distilbert_summary_signed","distilbert_pros_signed","distilbert_cons_signed","distilbert_advice_signed","roberta_summary_label","roberta_summary_score","roberta_pros_label","roberta_pros_score","roberta_cons_label","roberta_cons_score","roberta_advice_label","roberta_advice_score","roberta_summary_signed","roberta_pros_signed","roberta_cons_signed","roberta_advice_signed","vader_summary_neg","vader_summary_neu","vader_summary_pos","vader_summary_compound","vader_pros_neg","vader_pros_neu","vader_pros_pos","vader_pros_compound","vader_cons_neg","vader_cons_neu","vader_cons_pos","vader_cons_compound","vader_advice_neg","vader_advice_neu","vader_advice_pos","vader_advice_compound","summary_wc","pros_wc","cons_wc","advice_wc"
47312379,"2021-05-22",4,0,2020,6,"",1,"NEGATIVE","NO_OPINION","NEGATIVE",2,2,2,3,"Good foundation, bad management.","HSN","","","","PTO, work from home, and Summer Fridays.","Management, HR, culture, and pressure from leaders.",3,1,3,"Retail",2021,4,TRUE,TRUE,2014,TRUE,"POSITIVE",0.996232330799103,"POSITIVE",0.729468464851379,"POSITIVE",0.819184243679047,"POSITIVE",0.748120903968811,0.996232330799103,0.729468464851379,0.819184243679047,0.748120903968811,"negative",0.71765273809433,"neutral",0.891532719135284,"neutral",0.863896250724792,"positive",0.401298612356186,-0.71765273809433,0,0,0.401298612356186,0.417,0.238,0.345,-0.1531,0,1,0,0,0.268,0.732,0,-0.296,0,0,0,0,4,7,7,0
59264505,"2022-02-07",1,0,2022,4,"",0,"POSITIVE","APPROVE","NEGATIVE",5,5,4,5,"","City Furniture","","","","The pay is the only good thing.","Too much work, no time for family.",5,5,3,"Retail",2022,1,TRUE,TRUE,2018,TRUE,"POSITIVE",0.748120903968811,"NEGATIVE",0.984783887863159,"NEGATIVE",0.998705625534058,"POSITIVE",0.748120903968811,0.748120903968811,-0.984783887863159,-0.998705625534058,0.748120903968811,"positive",0.401298612356186,"positive",0.901684761047363,"negative",0.758373200893402,"positive",0.401298612356186,0.401298612356186,0.901684761047363,-0.758373200893402,0.401298612356186,0,0,0,0,0.151,0.538,0.312,0.3612,0.268,0.732,0,-0.296,0,0,0,0,0,7,7,0
49258793,"2021-07-02",3,0,NA,2,"REGULAR",1,"NEGATIVE","APPROVE","NEGATIVE",2,3,2,4,"Senior Analyst.","Capgemini","Mumbai","Senior Analyst","Work on salary hikes and reward employees for their contributions.","The company supported employees and their dependents during COVID by arranging oxygen, beds, and other necessities. They also offered the option to receive the next 6 months' salary in advance for those affected by COVID, showing great support.","The job role experience depends on the team; not all teams are good. My team lead doesn't even know basic tasks like 'git push' and dumps work on me if he can't do it. Leads enjoy their jobs like government employees. I've received no support from him regarding the codebase; instead, I guide him. Salary hikes are very low, a common complaint. No goodies or perks are provided. Promotions are annual, unlike some companies with quarterly promotions.",1,2,1,"Professional Services",2021,3,FALSE,FALSE,2019,TRUE,"POSITIVE",0.975407063961029,"POSITIVE",0.987798154354095,"NEGATIVE",0.999692678451538,"POSITIVE",0.998416185379028,0.975407063961029,0.987798154354095,-0.999692678451538,0.998416185379028,"neutral",0.792611122131348,"positive",0.855229735374451,"negative",0.776594221591949,"neutral",0.618007779121399,0,0.855229735374451,-0.776594221591949,0,0,1,0,0,0.036,0.761,0.204,0.8176,0.129,0.748,0.122,0.0897,0,0.709,0.291,0.5719,2,38,77,10
59694041,"2022-02-15",4,0,2022,2,"",0,"NEGATIVE","NO_OPINION","NEGATIVE",1,3,1,2,"Quantity over quality.","Born Group","","","","Some may find it beneficial not to have a strong company culture, allowing one to hide, which is good for introverts.","Geographically fragmented teams (developers from India, US, and EU) are not co-located, leading to constant timezone issues. The company lacks processes and is driven by micromanagement. No one cares about code quality or maintainability; the attitude is to get things done as soon as possible. Few actual seniors were encountered, mostly juniors and mid-level developers, even if they called themselves senior. Scrum/Agile methodologies are not taken seriously; the reviewer had no retrospective meeting for a year. Competent employees will be frustrated by the low-quality code produced.",3,1,4,"Technology",2022,4,TRUE,TRUE,2020,TRUE,"NEGATIVE",0.999215722084045,"NEGATIVE",0.977687001228333,"NEGATIVE",0.999552547931671,"POSITIVE",0.748120903968811,-0.999215722084045,-0.977687001228333,-0.999552547931671,0.748120903968811,"neutral",0.600693583488464,"neutral",0.551674365997314,"negative",0.799678027629852,"positive",0.401298612356186,0,0,-0.799678027629852,0.401298612356186,0,1,0,0,0.061,0.612,0.327,0.8126,0.109,0.85,0.041,-0.7552,0,0,0,0,3,21,86,0
59091550,"2022-02-04",8,0,2022,2,"",0,"NEGATIVE","NO_OPINION","NEGATIVE",1,2,1,2,"Just don't do it.","Allios","","","","Opportunity to meet many people and make friends. Gain experience in various aspects in and out of the warehouse. Surprisingly great healthcare options.","Everything else is negative. The company website portrays a false image of robots, clean warehouses, and friendly faces. In reality, there are no robots, forklifts are old and falling apart, politics are astounding, and pay is not competitive. Favoritism is rampant; if you're not a favorite, knowledge and experience don't lead to advancement. Employees work 50-60 hours a week until burnout. Entire project management and warehouse teams have resigned or found other jobs.",2,1,3,"Professional Services",2022,8,TRUE,TRUE,2020,TRUE,"NEGATIVE",0.99927419424057,"POSITIVE",0.999729454517365,"NEGATIVE",0.998779475688934,"POSITIVE",0.748120903968811,-0.99927419424057,0.999729454517365,-0.998779475688934,0.748120903968811,"negative",0.696963369846344,"positive",0.971433162689209,"negative",0.859526395797729,"positive",0.401298612356186,-0.696963369846344,0.971433162689209,-0.859526395797729,0.401298612356186,0,1,0,0,0,0.536,0.464,0.9393,0.188,0.712,0.1,-0.5742,0,0,0,0,4,23,73,0
64737256,"2022-05-26",0,0,2022,2,"REGULAR",0,"POSITIVE","APPROVE","POSITIVE",3,3,4,3,"Loved it.","Walmart","Sheridan, WY","Sales Associate/Cashier","","Fantastic pay, flexible with school schedule, and generally enjoyable.","Self-checkout work and refusal to grant time off.",3,3,3,"Retail",2022,0,FALSE,TRUE,2020,TRUE,"POSITIVE",0.999884366989136,"POSITIVE",0.999885320663452,"NEGATIVE",0.99720972776413,"POSITIVE",0.748120903968811,0.999884366989136,0.999885320663452,-0.99720972776413,0.748120903968811,"positive",0.968189299106598,"positive",0.984442532062531,"negative",0.701530337333679,"positive",0.401298612356186,0.968189299106598,0.984442532062531,-0.701530337333679,0.401298612356186,0,0.204,0.796,0.5994,0.095,0.338,0.568,0.7906,0,0.737,0.263,0.3612,0,0,0,0,2,9,8,0
73169378,"2023-01-31",4,0,2021,4,"REGULAR",0,"NEGATIVE","DISAPPROVE","NEGATIVE",2,2,1,2,"Bad culture.","Samsung Electronics","Singapore","Project Manager","","Learn a lot due to high demands.","Bad culture.",2,2,2,"Manufacturing",2023,4,FALSE,TRUE,2017,TRUE,"NEGATIVE",0.999788224697113,"POSITIVE",0.987000167369843,"NEGATIVE",0.999788224697113,"POSITIVE",0.748120903968811,-0.999788224697113,0.987000167369843,-0.999788224697113,0.748120903968811,"negative",0.888118982315063,"neutral",0.590169727802277,"negative",0.888118982315063,"positive",0.401298612356186,-0.888118982315063,0,-0.888118982315063,0.401298612356186,0.778,0.222,0,-0.5423,0,1,0,0,0.778,0.222,0,-0.5423,0,0,0,0,2,7,2,0
5471733,"2014-12-02",3,0,2014,1,"CONTRACT",0,"NEUTRAL","NO_OPINION","NEGATIVE",2,5,1,4,"Worst contracting experience ever.","BMO Financial Group","Toronto, ON","Project Manager","Assign individuals with a proper balance of collaboration/communication skills and long-term vision. Avoid assigning non-people persons with poor professional reputations who cannot delegate due to lack of trust, as this ensures failure of major projects. Ensure tasked employees don't suffer from extreme tunnel vision and understand that stakeholder engagement and following enterprise-wide methodologies/processes are essential for positive change management.","Paid handsomely to do absolutely nothing for several months. Sat next to some of the nicest Capital Market Technology PM ladies. Self-initiated study led to vast knowledge of US and Canadian regulations, particularly the Dodd-Frank Act, which will be useful for future contracts. Hours were quite stable.","Hired as a senior Project Manager for a massive, company-wide US regulatory initiative, with promises of significant work and travel. Despite daily requests for work, received little to no direction, and was reprimanded for proactive efforts. Manager and program manager lacked collaboration and communication skills; the program manager was particularly unmethodical, disorganized, and openly hostile in meetings. The project group faced constant criticism. After several months, was let go for 'not meeting work requirements'.",4,1,3,"Finance",2014,3,FALSE,TRUE,2013,TRUE,"NEGATIVE",0.999810636043549,"POSITIVE",0.996703922748566,"NEGATIVE",0.999616742134094,"NEGATIVE",0.716924071311951,-0.999810636043549,0.996703922748566,-0.999616742134094,-0.716924071311951,"negative",0.948427736759186,"positive",0.946773171424866,"negative",0.814351201057434,"neutral",0.63294905424118,-0.948427736759186,0.946773171424866,-0.814351201057434,0,0.577,0.423,0,-0.6249,0,0.789,0.211,0.8883,0.118,0.797,0.086,-0.4019,0.138,0.609,0.253,0.8404,4,47,74,59
47460443,"2021-05-25",2,0,2021,1,"",1,"NEUTRAL","APPROVE","NEGATIVE",1,2,2,3,"","Arclin","","","","Small enough to make an impact.","Poor leadership and lack of respect.",3,1,3,"Manufacturing",2021,2,TRUE,TRUE,2020,TRUE,"POSITIVE",0.748120903968811,"POSITIVE",0.999654531478882,"NEGATIVE",0.999809205532074,"POSITIVE",0.748120903968811,0.748120903968811,0.999654531478882,-0.999809205532074,0.748120903968811,"positive",0.401298612356186,"neutral",0.564721167087555,"negative",0.928162693977356,"positive",0.401298612356186,0.401298612356186,0,-0.928162693977356,0.401298612356186,0,0,0,0,0,1,0,0,0.47,0.261,0.27,-0.3182,0,0,0,0,0,6,6,0
66100318,"2022-06-29",2,0,2020,2,"",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,2,"Not a good company to work for. Fake positive comments exist because management asks people to write them.","WGM Engineering","","","","Some good people work there, and a company van is provided.","Stressful blame culture. Lack of diversity respect: during furlough, the reviewer was made to use 10 holidays, and when explaining they use holidays to visit family abroad, was told it was company policy. Fake promises to retain employees. Poor management constantly blames ground staff. Poor inter-departmental communication causes serious problems. Heavy workload.",2,1,3,"Construction",2022,2,TRUE,TRUE,2018,TRUE,"NEGATIVE",0.999748528003693,"POSITIVE",0.985722839832306,"NEGATIVE",0.999703109264374,"POSITIVE",0.748120903968811,-0.999748528003693,0.985722839832306,-0.999703109264374,0.748120903968811,"negative",0.936683297157288,"positive",0.93037086725235,"negative",0.839238464832306,"positive",0.401298612356186,-0.936683297157288,0.93037086725235,-0.839238464832306,0.401298612356186,0.228,0.622,0.149,-0.2278,0,0.775,0.225,0.4404,0.325,0.528,0.147,-0.9022,0,0,0,0,18,11,52,0
69688685,"2022-10-02",9,0,2022,2,"",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Horrible experience stemming from upper management and owners.","Vitasave","","","","","Fear of rats, with over 20 in the warehouse. Absolutely no room for growth; managers keep employees doing mindless, repetitive tasks. Direct managers are not supportive and take credit to impress the owner. Nothing to learn, as most upper managers lack Excel skills or education. Pay is not even remotely close to industry averages. Proposals for company improvement are ignored. Managers berate and call employees names, and often browse phones instead of working. False promises of career advancements, wage increases, and work-from-home options. Widespread gossip throughout the toxic company, originating from upper management. Managers refute past promises by twisting words. Forced office culture with frequent desk rearrangements and obnoxious techno music played for 5+ hours. Micromanagement even for elementary tasks. Extremely high turnover. Managers consistently choose options that decline revenue due to lack of experience. Air conditioners were never on to save costs, making the warehouse and office like ovens even above 30 degrees.",1,1,3,"Retail",2022,9,TRUE,TRUE,2020,TRUE,"NEGATIVE",0.999722182750702,"POSITIVE",0.748120903968811,"NEGATIVE",0.999654531478882,"POSITIVE",0.748120903968811,-0.999722182750702,0.748120903968811,-0.999654531478882,0.748120903968811,"negative",0.946143746376038,"positive",0.401298612356186,"negative",0.888308584690094,"positive",0.401298612356186,-0.946143746376038,0.401298612356186,-0.888308584690094,0.401298612356186,0.333,0.667,0,-0.5423,0,0,0,0,0.167,0.704,0.129,-0.6337,0,0,0,0,8,0,154,0
44924514,"2021-04-02",0,0,2020,20,"REGULAR",1,"POSITIVE","APPROVE","POSITIVE",3,4,4,3,"Handles entire McDelivery Teams of Jeddah, KSA.","McDonald's","Jeddah","MDS Coordinator","Be fair and equal to all nationalities.","Yearly paid annual vacation with free two-way airline tickets, housing, and a company car provided.","Racism, cultural indifferences, long hours of duty, and no incentives for my position.",4,4,4,"Hospitality",2021,0,FALSE,TRUE,2000,TRUE,"POSITIVE",0.986568570137024,"NEGATIVE",0.734102666378021,"NEGATIVE",0.999253928661346,"POSITIVE",0.999661326408386,0.986568570137024,-0.734102666378021,-0.999253928661346,0.999661326408386,"neutral",0.92134290933609,"positive",0.612529873847961,"negative",0.861087441444397,"neutral",0.602471232414246,0,0.612529873847961,-0.861087441444397,0,0,1,0,0,0,0.809,0.191,0.5106,0.355,0.645,0,-0.7237,0,0.723,0.277,0.3182,7,15,13,7
54335619,"2021-10-22",0,0,2017,9,"CONTRACT",0,"POSITIVE","APPROVE","POSITIVE",3,2,4,3,"Business Analyst","General Motors (GM)","","Business Analyst","","Good coworkers and benefit package.","Management can be narrow-minded.",4,3,3,"Manufacturing",2021,0,FALSE,TRUE,2008,TRUE,"POSITIVE",0.929009556770325,"POSITIVE",0.99988329410553,"NEGATIVE",0.999257624149323,"POSITIVE",0.748120903968811,0.929009556770325,0.99988329410553,-0.999257624149323,0.748120903968811,"neutral",0.744852662086487,"positive",0.952387154102325,"negative",0.525646090507507,"positive",0.401298612356186,0,0.952387154102325,-0.525646090507507,0.401298612356186,0,1,0,0,0,0.337,0.663,0.7096,0,1,0,0,0,0,0,0,2,5,4,0
54166519,"2021-10-18",0,0,2018,2,"PART_TIME",0,"NEUTRAL","NO_OPINION","NEGATIVE",3,4,2,1,"","Walmart","Spring Branch, TX","Sales Associate/Cashier","","A lot of hours. Easy to call for help during training.","Not flexible, rude management, over-scheduled for part-time position.",3,1,2,"Retail",2021,0,FALSE,TRUE,2016,TRUE,"POSITIVE",0.748120903968811,"NEGATIVE",0.915778279304504,"NEGATIVE",0.999800503253937,"POSITIVE",0.748120903968811,0.748120903968811,-0.915778279304504,-0.999800503253937,0.748120903968811,"positive",0.401298612356186,"neutral",0.660282075405121,"negative",0.898391723632812,"positive",0.401298612356186,0.401298612356186,0,-0.898391723632812,0.401298612356186,0,0,0,0,0,0.616,0.384,0.6808,0.164,0.591,0.244,0.2057,0,0,0,0,0,11,8,0
59794889,"2022-02-16",1,0,2018,1,"REGULAR",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,3,1,1,"Terrible","Teleperformance","Athens, Athens, Attica","Technical Consultant","Management acts like a bunch of kids running around playing boss.","They pay on time.","So many cons they don't fit here; an inhumane workplace.",2,1,1,"Professional Services",2022,1,FALSE,TRUE,2017,TRUE,"NEGATIVE",0.999752938747406,"POSITIVE",0.94532299041748,"NEGATIVE",0.999746978282928,"NEGATIVE",0.997046172618866,-0.999752938747406,0.94532299041748,-0.999746978282928,-0.997046172618866,"negative",0.761107504367828,"neutral",0.535024464130402,"negative",0.926034212112427,"negative",0.841914355754852,-0.761107504367828,0,-0.926034212112427,-0.841914355754852,1,0,0,-0.4767,0.318,0.682,0,-0.1027,0.19,0.81,0,-0.2755,0,0.677,0.323,0.5106,1,4,10,11
59413910,"2022-02-09",0,0,2021,2,"REGULAR",0,"NEUTRAL","NO_OPINION","NEGATIVE",2,2,2,2,"","Walmart","Washington Court House, OH","Truck Driver","For my situation, things could have been changed more. An office lady at the window was repeatedly rude and disrespectful. She was reported multiple times by me and other drivers. It got to the point that many drivers would elect not to do extra work and just do a single 3-4 trip run to avoid dealing with her on her shifts.","Money was great.","60+ hours a week, all-night driving. Could not get off nights despite trying repeatedly for a shift change.",4,2,2,"Retail",2022,0,FALSE,TRUE,2019,TRUE,"POSITIVE",0.748120903968811,"POSITIVE",0.999843716621399,"NEGATIVE",0.997784793376923,"NEGATIVE",0.999248325824738,0.748120903968811,0.999843716621399,-0.997784793376923,-0.999248325824738,"positive",0.401298612356186,"positive",0.963929951190948,"negative",0.85094141960144,"negative",0.876319229602814,0.401298612356186,0.963929951190948,-0.85094141960144,-0.876319229602814,0,0,0,0,0,0.328,0.672,0.6249,0,1,0,0,0.081,0.919,0,-0.6369,0,3,18,61
76053140,"2023-05-02",0,0,2019,20,"REGULAR",0,"POSITIVE","APPROVE","POSITIVE",4,4,4,4,"Great place to work.","bp","London, England","Instrumentation and Control Engineer","Focus on ensuring employees are fully utilized and work in areas important to their role instead of just loitering and hoping from task to task.","Good atmosphere and support. Extensive training and investment in employee development.","Sometimes there isn't much to do.",4,4,4,"Energy/Mining",2023,0,FALSE,TRUE,1999,TRUE,"POSITIVE",0.999874949455261,"POSITIVE",0.999867081642151,"NEGATIVE",0.999624252319336,"POSITIVE",0.997274816036224,0.999874949455261,0.999867081642151,-0.999624252319336,0.997274816036224,"positive",0.973920047283173,"positive",0.952245652675629,"neutral",0.57046115398407,"neutral",0.497530251741409,0.973920047283173,0.952245652675629,0,0,0,0.423,0.577,0.6249,0,0.616,0.384,0.6808,0,1,0,0,0,0.767,0.233,0.6908,4,11,6,25
66436931,"2022-07-07",0,0,2022,2,"REGULAR",0,"POSITIVE","APPROVE","POSITIVE",2,5,3,4,"Good Benefits","Itaú Unibanco (Itaú BBA e Rede)","Cabo Frio","Executivo Comercial","Pay more attention to the challenges faced by executives in the field.","Great benefits, extremely good equipment.","Salary is much lower than the position requires. Leadership is not very participative in field work.",4,1,3,"Finance",2022,0,FALSE,TRUE,2020,TRUE,"POSITIVE",0.999868988990784,"POSITIVE",0.999885439872742,"NEGATIVE",0.999411463737488,"POSITIVE",0.976698338985443,0.999868988990784,0.999885439872742,-0.999411463737488,0.976698338985443,"positive",0.885836601257324,"positive",0.980507135391235,"negative",0.799740552902222,"neutral",0.766455709934235,0.885836601257324,0.980507135391235,-0.799740552902222,0,0,0,1,0.6705,0,0.168,0.832,0.8718,0.128,0.872,0,-0.296,0.11,0.787,0.102,-0.0258,2,5,16,12
71511104,"2022-11-30",8,0,2022,1,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",2,2,1,3,"Not all that shines green is pleasant.","AO","","","","Coworkers are great.","Haphazard business operations. Over-recruitment and forced redundancies due to poor post-COVID planning. Distressing redundancy process (8-minute call, told to shut laptop, no further human contact). CEO believes culture is fantastic, but attrition rates are over 75% for employees and 110% for drivers. Logistics management is uninterested in people, paying self-employed drivers only for planned hours (e.g., 10 hours for a 13-hour route). Company encourages happy employees to write good reviews to combat negative feedback. Lack of trust in employees, evidenced by changes to hybrid working policy (from any 2 days to specific 3 days in office).",3,1,3,"Retail",2022,8,TRUE,FALSE,2021,TRUE,"NEGATIVE",0.999594748020172,"POSITIVE",0.999874949455261,"NEGATIVE",0.993168830871582,"POSITIVE",0.748120903968811,-0.999594748020172,0.999874949455261,-0.993168830871582,0.748120903968811,"negative",0.512547969818115,"positive",0.967260599136353,"negative",0.85108745098114,"positive",0.401298612356186,-0.512547969818115,0.967260599136353,-0.85108745098114,0.401298612356186,0,0.645,0.355,0.5106,0,0.328,0.672,0.6249,0.152,0.688,0.16,0.5994,0,0,0,0,7,3,96,0
58748744,"2022-01-29",7,0,NA,2,"REGULAR",0,"POSITIVE","APPROVE","NEGATIVE",2,4,1,1,"Bad burnout company culture.","Elevance Health","","Senior Leadership","Assess knowledge and ensure meaningful directives and strategies are implemented from the top down.","Good HR support and supportive coworkers.","Extremely meeting-heavy culture, inadequate staff and resources. Executive leadership gives directives that don't make sense, causing employees to suffer.",3,2,3,"Healthcare",2022,7,FALSE,FALSE,2020,TRUE,"NEGATIVE",0.999822676181793,"POSITIVE",0.999837040901184,"NEGATIVE",0.999785840511322,"POSITIVE",0.994889140129089,-0.999822676181793,0.999837040901184,-0.999785840511322,0.994889140129089,"negative",0.903250753879547,"positive",0.954856932163239,"negative",0.89250785112381,"neutral",0.740465521812439,-0.903250753879547,0.954856932163239,-0.89250785112381,0,0.538,0.462,0,-0.5423,0,0.278,0.722,0.7783,0.275,0.725,0,-0.7553,0,0.621,0.379,0.6908,4,6,19,14
40834555,"2021-01-16",1,0,NA,2,"REGULAR",1,"POSITIVE","APPROVE","POSITIVE",5,5,4,4,"Partner Manager","Accenture","Dublin, Dublin","Partner Manager","A very good opportunity to learn and grow your professional career.","Good working environment, good opportunity for professional career growth, good salary.","Sometimes you have to work extra hours. You have to deal with some customers' mind changes.",4,4,4,"Professional Services",2021,1,FALSE,FALSE,2019,TRUE,"POSITIVE",0.986152052879333,"POSITIVE",0.999860405921936,"NEGATIVE",0.937911987304688,"POSITIVE",0.999883651733398,0.986152052879333,0.999860405921936,-0.937911987304688,0.999883651733398,"neutral",0.868939280509949,"positive",0.947610139846802,"neutral",0.737065136432648,"positive",0.975469768047333,0,0.947610139846802,0,0.975469768047333,0,1,0,0,0,0.299,0.701,0.9201,0,1,0,0,0,0.589,0.411,0.7408,2,11,16,11
49297486,"2021-07-04",0,0,2018,2,"REGULAR",0,"POSITIVE","APPROVE","POSITIVE",3,3,3,3,"Okay","Avantor","Munich, Bavaria","Senior Marketing Executive","Give young people more opportunities.","Nice colleagues, generally fair superiors.","American management, meaningless reporting tasks.",3,3,3,"Healthcare",2021,0,FALSE,TRUE,2016,TRUE,"POSITIVE",0.999770939350128,"POSITIVE",0.99935907125473,"NEGATIVE",0.999664902687073,"POSITIVE",0.999045431613922,0.999770939350128,0.99935907125473,-0.999664902687073,0.999045431613922,"positive",0.517881870269775,"positive",0.950278699398041,"negative",0.920694708824158,"positive",0.806442677974701,0.517881870269775,0.950278699398041,-0.920694708824158,0.806442677974701,0,0,1,0.2263,0,0.22,0.78,0.7269,0.42,0.58,0,-0.4404,0,0.58,0.42,0.4391,1,5,5,5
43685728,"2021-03-08",0,0,2017,2,"REGULAR",0,"POSITIVE","APPROVE","POSITIVE",4,4,4,3,"There is great team management that will push you to work harder.","Wells Fargo","Manila, Manila","Customer Service Representative","Keep being great and people-oriented.","People-oriented, good salary, great management.","Long hours of work, work-life balance is not easily met.",4,3,3,"Finance",2021,0,FALSE,TRUE,2015,TRUE,"POSITIVE",0.99937492609024,"POSITIVE",0.999814450740814,"NEGATIVE",0.999445021152496,"POSITIVE",0.999861121177673,0.99937492609024,0.999814450740814,-0.999445021152496,0.999861121177673,"positive",0.943996071815491,"positive",0.921561777591705,"negative",0.561857581138611,"positive",0.940051078796387,0.943996071815491,0.921561777591705,-0.561857581138611,0.940051078796387,0,0.728,0.272,0.6249,0,0.3,0.7,0.7906,0.184,0.816,0,-0.2584,0,0.494,0.506,0.6249,12,5,10,5
6458818,"2015-04-28",1,0,2013,4,"PART_TIME",0,"POSITIVE","NO_OPINION","NEGATIVE",4,3,4,3,"Lead Teller","Wells Fargo","Houston, TX","Lead Teller","Base sales on the area, not past numbers.","Part-timers are offered benefits. Fair vacation time allocation, swapping yearly so everyone can get holidays off.","Sales requirements are too high, even with slowing sales trends. Inconsistent enforcement of rules; other branches/people don't get in trouble for breaking rules, but you do. Too much politics.",3,2,3,"Finance",2015,1,FALSE,TRUE,2009,TRUE,"POSITIVE",0.954125225543976,"POSITIVE",0.966845631599426,"NEGATIVE",0.99367743730545,"POSITIVE",0.979025781154633,0.954125225543976,0.966845631599426,-0.99367743730545,0.979025781154633,"neutral",0.804076850414276,"positive",0.536578118801117,"negative",0.85787695646286,"neutral",0.887931048870087,0,0.536578118801117,-0.85787695646286,0,0,1,0,0,0,0.634,0.366,0.7579,0,0.945,0.055,0.1603,0,1,0,0,2,16,29,8
42942274,"2021-02-23",0,0,2020,1,"REGULAR",1,"NEGATIVE","NO_OPINION","NEGATIVE",1,3,1,4,"","BNP Paribas","Brussels","Commercieel adviseur","Communicate.","Very relaxed work, requires no intellectual effort.","A cog in the machine, no room for personal development, hardly any evaluations or feedback.",3,1,3,"Finance",2021,0,FALSE,TRUE,2019,TRUE,"POSITIVE",0.748120903968811,"NEGATIVE",0.977975130081177,"NEGATIVE",0.999645590782166,"POSITIVE",0.999251663684845,0.748120903968811,-0.977975130081177,-0.999645590782166,0.999251663684845,"positive",0.401298612356186,"positive",0.736600160598755,"negative",0.656430900096893,"neutral",0.757688641548157,0.401298612356186,0.736600160598755,-0.656430900096893,0,0,0,0,0,0.241,0.447,0.312,0.2001,0.136,0.864,0,-0.296,0,1,0,0,0,7,15,1
39615030,"2020-12-18",2,0,2020,20,"REGULAR",1,"NEGATIVE","DISAPPROVE","NEGATIVE",2,2,2,1,"Minuscule Raises","Wells Fargo","Marlton, NJ","Registered Client Associate","Give fair raises based on performance and time at the job.","","People at the bottom did all the work and were not compensated for it.",1,1,2,"Finance",2020,2,FALSE,TRUE,2000,TRUE,"POSITIVE",0.988286674022675,"POSITIVE",0.748120903968811,"NEGATIVE",0.998572945594788,"POSITIVE",0.992078125476837,0.988286674022675,0.748120903968811,-0.998572945594788,0.992078125476837,"neutral",0.811098098754883,"positive",0.401298612356186,"negative",0.765252232551575,"neutral",0.672177910804749,0,0.401298612356186,-0.765252232551575,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.813,0.187,0.3182,2,0,14,11
20670554,"2018-05-20",1,0,2016,20,"REGULAR",0,"POSITIVE","NO_OPINION","POSITIVE",5,4,5,5,"Great place to work.","Chubb","Atlanta, GA","Telephonic Nurse Case Manager","Keep doing what you're doing.","Competitive salary, great teamwork, supportive management. Free online training/inservices. Great retention rates.","Recent owner and office location change.",5,5,5,"Finance",2018,1,FALSE,TRUE,1996,TRUE,"POSITIVE",0.999874949455261,"POSITIVE",0.999198734760284,"POSITIVE",0.956086218357086,"POSITIVE",0.999708354473114,0.999874949455261,0.999198734760284,0.956086218357086,0.999708354473114,"positive",0.973920047283173,"positive",0.959194540977478,"neutral",0.928742527961731,"positive",0.788801550865173,0.973920047283173,0.959194540977478,0,0.788801550865173,0,0.423,0.577,0.6249,0,0.312,0.688,0.9371,0,1,0,0,0,1,0,0,4,12,6,5
49001596,"2021-06-28",1,0,NA,4,"REGULAR",1,"POSITIVE","NO_OPINION","POSITIVE",1,2,3,1,"Good company, sustained pace.","Samsung Electronics","Milan","Key Account Manager (KAM)","More attention to time.","Salary, prestige of the name which has great value on the CV.","No set hours. Calls at any time.",4,3,4,"Manufacturing",2021,1,FALSE,FALSE,2017,TRUE,"POSITIVE",0.999863982200623,"POSITIVE",0.999113976955414,"NEGATIVE",0.987296581268311,"POSITIVE",0.975435435771942,0.999863982200623,0.999113976955414,-0.987296581268311,0.975435435771942,"positive",0.924165308475494,"positive",0.830520033836365,"neutral",0.915099680423737,"neutral",0.768448889255524,0.924165308475494,0.830520033836365,0,0,0,0.508,0.492,0.4404,0,0.606,0.394,0.7579,0.268,0.732,0,-0.296,0,1,0,0,4,12,7,4
45383697,"2021-04-12",0,0,2020,2,"CONTRACT",1,"POSITIVE","APPROVE","POSITIVE",4,4,5,3,"Very good.","BNP Paribas","Paris","Consultant en Strat&amp;eacute;gie","","","Nothing to say about the experience I had",4,4,5,"Finance",2021,0,FALSE,TRUE,2018,TRUE,"POSITIVE",0.999847531318665,"POSITIVE",0.748120903968811,"NEGATIVE",0.998639285564423,"POSITIVE",0.748120903968811,0.999847531318665,0.748120903968811,-0.998639285564423,0.748120903968811,"positive",0.940880656242371,"positive",0.401298612356186,"negative",0.490238547325134,"positive",0.401298612356186,0.940880656242371,0.401298612356186,-0.490238547325134,0.401298612356186,0,0.238,0.762,0.4927,0,0,0,0,0,1,0,0,0,0,0,0,2,0,8,0
